_id,ltable.id,rtable.id,gold
309,468,603,0
310,760,469,1
311,1079,22,1
312,489,1012,0
313,594,515,0
314,170,59,0
315,260,669,0
316,638,900,0
317,617,663,0
318,943,927,0
319,530,594,0
320,802,665,0
321,252,753,0
322,543,21,0
323,203,395,0
324,181,538,0
325,918,1068,0
326,574,732,0
327,344,439,0
328,625,568,0
329,636,760,0
330,400,639,0
331,544,1064,0
332,233,672,0
333,994,932,0
334,844,676,0
335,109,99,1
336,877,999,0
337,664,528,0
338,786,311,1
339,670,817,0
340,987,543,0
341,664,140,0
342,659,496,0
343,193,451,0
344,900,846,0
345,622,816,0
346,10,758,0
347,868,536,0
348,261,336,1
349,671,822,0
350,130,436,0
351,485,271,0
352,741,840,0
353,899,624,0
354,946,543,0
355,1007,251,1
356,664,139,0
357,947,938,0
358,877,695,0
359,737,840,0
360,481,415,0
361,815,704,1
362,559,843,0
363,200,991,0
364,427,302,0
365,279,634,0
366,442,508,0
367,875,1060,0
368,997,994,0
369,198,963,0
370,959,927,1
371,672,909,1
372,700,78,0
373,550,866,0
374,713,863,0
375,509,763,0
376,985,606,0
377,141,64,0
378,433,101,0
379,1062,1007,0
380,644,515,0
381,611,695,1
382,532,982,0
383,470,581,0
384,935,20,0
385,665,635,0
386,626,568,0
387,975,969,0
388,71,346,0
389,782,290,0
390,594,528,0
391,1009,328,0
392,62,46,0
393,47,257,0
394,400,302,0
395,375,345,0
396,35,207,0
397,1016,975,0
398,433,85,0
399,1039,963,0
400,945,941,0
401,960,87,0
402,180,538,0
403,211,321,0
404,1018,485,1
405,941,661,0
406,483,908,0
407,946,994,0
408,464,580,0
409,495,1012,0
410,197,433,0
411,263,491,0
412,619,717,0
413,781,748,1
414,657,635,0
415,164,160,0
416,524,922,0
417,711,320,0
418,65,307,0
419,902,654,0
420,474,1052,0
421,9,50,0
422,631,742,0
423,948,961,0
424,916,1008,0
425,957,958,1
426,482,586,0
427,894,923,1
428,895,622,0
429,947,662,0
430,21,196,1
431,443,23,0
432,857,606,0
433,395,188,1
434,47,79,1
435,15,460,0
436,87,160,0
437,181,1012,0
438,483,732,0
439,344,489,0
440,789,632,0
441,409,526,0
442,547,192,0
443,10,139,0
444,1001,419,0
445,646,1074,0
446,130,155,0
447,269,340,0
448,969,492,0
449,486,630,0
450,489,543,0
451,359,569,0
452,822,850,0
453,473,887,0
454,857,1012,1
455,775,759,0
456,930,1087,0
457,643,632,0
458,615,335,0
459,201,279,1
460,191,460,0
461,596,880,0
462,600,434,0
463,577,606,0
464,700,1070,0
465,512,192,0
466,250,724,0
467,345,991,0
468,643,301,0
469,388,376,0
470,128,27,0
471,569,695,0
472,464,616,0
473,958,26,0
474,425,465,0
475,715,650,0
476,483,793,1
477,680,1021,0
478,914,1006,0
479,685,630,0
480,222,869,0
481,649,667,0
482,978,421,0
483,762,69,1
484,266,349,0
485,142,336,0
486,978,88,0
487,31,643,1
488,94,101,0
489,794,824,0
490,679,720,1
491,309,956,1
492,705,576,0
493,462,8,0
494,489,631,0
495,181,627,0
496,509,879,0
497,163,911,0
498,279,1075,0
499,78,880,0
500,625,831,0
501,631,567,0
502,986,1083,0
503,597,833,1
504,612,80,0
505,906,905,0
506,906,538,0
507,427,515,0
508,563,313,0
509,838,818,0
510,564,982,1
511,619,742,0
512,983,601,0
513,37,799,0
514,342,629,0
515,825,791,0
516,660,496,0
517,528,709,1
518,568,696,0
519,595,173,0
520,983,953,0
521,329,635,0
522,866,936,0
523,584,680,0
524,874,535,0
525,796,152,0
526,844,814,0
527,251,415,1
528,650,714,0
529,684,882,0
530,692,784,0
531,359,74,0
532,182,204,0
533,1061,979,0
534,879,1076,1
535,65,71,0
536,685,844,0
537,568,971,0
538,480,401,0
539,390,393,1
540,657,636,0
541,533,140,0
542,1060,152,0
543,905,536,0
544,839,821,0
545,44,351,0
546,764,634,0
547,708,567,0
548,987,607,0
549,848,821,0
550,531,723,0
551,479,627,0
552,145,50,0
553,865,537,0
554,202,464,0
555,1039,97,0
556,683,893,1
557,273,89,0
558,520,574,0
559,172,105,0
560,486,607,0
561,873,1063,0
562,1015,654,0
563,931,857,0
564,280,138,0
565,256,632,0
566,973,678,0
567,865,938,0
568,807,574,0
569,545,887,0
570,827,486,0
571,109,965,0
572,1011,139,0
573,667,87,0
574,764,637,0
575,480,541,0
576,194,81,1
577,342,584,0
578,963,964,0
579,1020,489,0
580,1028,10,0
581,949,1058,0
582,476,907,0
583,266,347,0
584,802,548,0
585,581,714,0
586,572,686,0
587,993,67,0
588,198,86,0
589,426,447,0
590,894,590,0
591,825,541,0
592,934,857,0
593,511,513,0
594,737,1021,0
595,825,537,0
596,913,1002,1
597,722,772,0
598,41,798,0
599,445,414,0
600,469,579,0
601,406,430,0
602,229,327,0
603,45,845,0
604,905,399,0
605,940,960,0
606,869,1087,0
607,747,938,0
608,77,346,0
609,881,834,0
610,741,889,0
611,233,291,1
612,803,714,0
613,804,667,0
614,733,831,0
615,376,372,0
616,842,818,0
617,610,902,0
618,615,633,0
619,14,300,0
620,170,71,0
621,793,89,0
622,795,823,0
623,716,811,0
624,422,155,0
625,888,978,0
626,879,1077,0
627,988,909,0
628,407,25,0
629,66,454,0
630,29,43,1
631,595,992,0
632,384,438,1
633,1078,382,1
634,881,983,0
635,220,314,1
636,110,964,0
637,990,575,0
638,383,951,0
639,130,356,0
640,109,100,0
641,444,582,0
642,489,992,0
643,931,977,0
644,892,1060,0
645,451,505,0
646,890,540,1
647,593,616,0
648,170,72,0
649,709,839,0
650,857,627,0
651,353,356,0
652,503,560,0
653,445,587,0
654,78,732,0
655,960,98,0
656,470,979,0
657,57,502,0
658,378,687,0
659,483,1071,0
660,523,941,0
661,372,607,0
662,920,1004,0
663,423,284,0
664,450,580,0
665,424,751,1
666,948,654,0
667,906,880,0
668,713,734,0
669,962,84,0
670,540,665,0
671,528,664,0
672,616,504,0
673,60,71,0
674,595,528,0
675,462,1,0
676,329,636,0
677,253,926,0
678,837,1054,0
679,174,183,0
680,654,843,0
681,669,574,0
682,988,732,0
683,577,509,0
684,20,569,0
685,596,584,1
686,529,665,0
687,521,535,1
688,325,201,0
689,933,1087,0
690,665,517,0
691,295,172,0
692,486,654,0
693,848,823,0
694,659,265,0
695,446,629,0
696,32,299,0
697,1062,1008,0
698,350,880,0
699,476,576,0
700,514,548,0
701,840,817,0
702,480,459,0
703,257,764,0
704,197,122,0
705,110,939,0
706,352,71,0
707,768,46,0
708,801,61,0
709,894,665,0
710,386,454,0
711,511,595,0
712,9,301,0
713,181,536,0
714,713,759,0
715,831,924,1
716,985,992,0
717,567,988,0
718,65,74,1
719,901,507,0
720,949,980,0
721,1031,437,0
722,949,994,0
723,142,629,0
724,619,567,0
725,715,863,0
726,758,447,0
727,949,926,0
728,627,292,0
729,269,347,0
730,552,599,1
731,482,573,0
732,87,72,0
733,287,429,0
734,532,594,0
735,850,824,0
736,644,635,1
737,825,587,0
738,657,626,0
739,256,299,0
740,521,536,0
741,536,576,0
742,865,905,0
743,722,345,0
744,320,396,1
745,100,93,0
746,615,641,0
747,344,11,0
748,134,0,0
749,520,584,0
750,444,587,0
751,868,475,0
752,491,627,0
753,579,686,0
754,736,893,0
755,1019,172,0
756,631,758,0
757,242,284,1
758,947,732,0
759,671,825,0
760,964,101,0
761,1080,171,0
762,575,80,0
763,843,821,0
764,531,762,0
765,665,634,0
766,863,1003,0
767,479,577,0
768,473,831,0
769,926,101,0
770,890,909,0
771,845,818,0
772,614,639,0
773,447,287,0
774,635,686,0
775,60,297,0
776,90,272,0
777,742,774,1
778,20,39,0
779,841,587,0
780,884,986,0
781,211,325,0
782,620,714,0
783,28,59,0
784,115,307,0
785,232,184,1
786,514,549,0
787,902,507,0
788,357,432,1
789,26,912,0
790,806,470,0
791,5,191,1
792,1005,613,0
793,479,446,0
794,561,831,0
795,841,654,0
796,521,936,0
797,433,98,0
798,480,908,0
799,569,658,0
800,520,937,0
801,947,991,0
802,416,395,0
803,945,953,0
804,718,799,0
805,692,789,0
806,370,535,0
807,960,97,0
808,496,561,0
809,32,139,0
810,1074,624,0
811,455,980,0
812,250,301,0
813,594,300,0
814,636,717,0
815,487,631,0
816,850,814,0
817,798,66,0
818,963,968,0
819,20,48,0
820,614,636,0
821,749,638,1
822,757,940,0
823,720,1079,0
824,569,663,0
825,520,880,0
826,482,443,0
827,630,760,0
828,967,1040,0
829,299,423,1
830,355,845,0
831,671,821,0
832,176,59,0
833,974,969,0
834,846,817,0
835,619,887,0
836,670,827,0
837,610,722,0
838,817,429,0
839,477,844,1
840,500,878,0
841,466,580,0
842,110,366,0
843,675,893,0
844,631,692,0
845,982,1067,0
846,728,72,0
847,919,1068,0
848,686,1060,0
849,267,348,1
850,370,173,0
851,39,845,0
852,432,89,0
853,119,688,0
854,350,574,0
855,940,905,0
856,180,132,1
857,78,415,0
858,541,835,0
859,169,248,1
860,418,334,0
861,802,547,0
862,274,727,0
863,1025,8,1
864,190,460,0
865,897,622,0
866,798,64,0
867,584,686,0
868,590,717,0
869,987,727,0
870,487,926,0
871,960,83,0
872,664,626,0
873,471,742,0
874,776,1073,1
875,370,846,0
876,846,824,0
877,119,159,0
878,657,301,0
879,1038,717,0
880,435,4,0
881,440,979,0
882,65,52,0
883,994,536,0
884,885,584,0
885,789,300,0
886,913,1001,0
887,977,682,0
888,503,843,0
889,832,616,0
890,296,215,0
891,1037,656,0
892,643,639,0
893,54,64,1
894,603,1085,0
895,955,1040,0
896,1037,949,0
897,906,584,0
898,268,178,0
899,960,255,0
900,810,221,1
901,705,554,0
902,748,528,0
903,914,1068,0
904,456,509,0
905,230,764,0
906,890,968,0
907,921,1008,0
908,184,457,0
909,129,871,0
910,585,263,0
911,532,762,0
912,90,964,0
913,1062,1004,0
914,109,101,0
915,892,1061,0
916,948,960,0
917,96,98,0
918,102,303,0
919,680,840,1
920,293,140,0
921,44,764,0
922,115,52,1
923,64,74,0
924,657,584,0
925,853,680,0
926,295,813,0
927,644,1075,0
928,838,821,0
929,439,979,0
930,889,580,0
931,508,562,0
932,489,629,0
933,276,401,0
934,1020,17,0
935,468,604,1
936,463,568,0
937,650,675,0
938,874,1012,0
939,345,609,0
940,191,640,0
941,522,537,1
942,111,246,0
943,881,893,0
944,894,592,0
945,447,157,0
946,1023,484,1
947,979,913,0
948,578,989,0
949,649,999,0
950,766,275,0
951,370,844,0
952,134,9,1
953,365,484,0
954,428,546,0
955,579,667,0
956,212,327,0
957,528,835,0
958,102,167,0
959,789,648,0
960,844,826,0
961,431,160,0
962,388,454,0
963,644,638,0
964,479,791,0
965,57,106,1
966,586,155,0
967,890,939,0
968,784,551,0
969,900,627,0
970,32,638,0
971,677,1077,0
972,361,471,0
973,253,414,0
974,1038,796,0
975,507,922,0
976,733,734,0
977,1015,1081,1
978,1037,568,0
979,399,59,0
980,280,517,0
981,338,329,1
982,927,101,0
983,316,796,1
984,1020,11,0
985,400,140,0
986,747,627,0
987,260,672,0
988,935,987,0
989,617,686,0
990,497,1039,0
991,450,583,0
992,528,298,0
993,792,54,0
994,511,924,0
995,921,1006,0
996,496,557,0
997,1022,273,0
998,785,670,0
999,857,536,0
1000,109,86,0
1001,946,960,0
1002,371,519,0
1003,123,78,1
1004,614,633,0
1005,614,637,1
1006,200,541,0
1007,867,1001,1
1008,482,582,0
1009,478,437,1
1010,213,326,0
1011,308,347,0
1012,329,179,0
1013,962,97,0
1014,1051,709,0
1015,710,805,0
1016,98,193,1
1017,564,351,0
1018,775,742,0
1019,987,654,0
1020,1044,686,0
1021,345,588,0
1022,1060,509,0
1023,747,399,0
1024,279,299,0
1025,292,98,0
1026,108,481,0
1027,421,167,0
1028,482,607,0
1029,620,988,0
1030,799,992,0
1031,191,335,0
1032,520,294,0
1033,252,210,0
1034,885,1012,0
1035,499,559,0
1036,354,276,1
1037,733,567,0
1038,399,72,0
1039,665,302,0
1040,946,1012,0
1041,27,74,0
1042,922,1008,0
1043,312,504,0
1044,481,573,0
1045,453,581,0
1046,607,881,0
1047,635,971,0
1048,1007,423,0
1049,574,793,0
1050,499,878,0
1051,470,580,0
1052,587,230,0
1053,620,1083,0
1054,617,695,0
1055,667,232,1
1056,365,439,0
1057,1000,619,1
1058,458,978,0
1059,987,1058,0
1060,481,414,0
1061,567,714,0
1062,198,6,0
1063,54,152,0
1064,551,869,0
1065,1047,72,0
1066,962,89,0
1067,143,64,0
1068,36,211,0
1069,770,625,1
1070,764,635,0
1071,483,961,0
1072,1037,699,0
1073,65,47,0
1074,847,686,0
1075,1019,485,0
1076,417,36,0
1077,1039,965,0
1078,32,596,0
1079,884,1091,0
1080,684,885,0
1081,792,888,0
1082,561,650,0
1083,168,583,0
1084,502,553,1
1085,583,660,1
1086,733,699,0
1087,634,525,1
1088,496,560,0
1089,60,52,0
1090,665,626,0
1091,328,636,0
1092,1000,606,0
1093,890,272,0
1094,444,606,0
1095,952,428,0
1096,933,858,0
1097,605,524,0
1098,625,716,0
1099,135,203,0
1100,1059,287,0
1101,940,536,0
1102,445,793,0
1103,1080,110,0
1104,431,159,0
1105,780,480,1
1106,238,368,1
1107,665,301,0
1108,256,139,0
1109,34,36,1
1110,530,753,0
1111,261,328,0
1112,1044,680,0
1113,495,619,0
1114,511,709,0
1115,14,56,0
1116,94,97,0
1117,570,646,0
1118,720,780,0
1119,559,878,1
1120,749,300,0
1121,93,97,1
1122,381,465,1
1123,960,99,0
1124,833,998,0
1125,785,621,0
1126,896,624,0
1127,94,939,0
1128,497,881,1
1129,445,630,0
1130,337,182,0
1131,365,172,0
1132,484,294,0
1133,931,1087,0
1134,701,865,1
1135,971,725,0
1136,614,626,0
1137,388,424,0
1138,841,536,0
1139,903,510,0
1140,567,680,0
1141,489,874,0
1142,295,480,0
1143,574,582,1
1144,657,138,0
1145,634,521,0
1146,789,633,0
1147,839,676,0
1148,770,946,0
1149,934,125,0
1150,137,238,1
1151,11,50,0
1152,190,636,0
1153,1011,300,0
1154,771,567,0
1155,867,432,0
1156,59,16,1
1157,572,971,0
1158,363,238,0
1159,495,587,0
1160,660,265,0
1161,62,52,0
1162,528,593,0
1163,643,724,0
1164,881,891,0
1165,807,505,0
1166,532,665,0
1167,267,345,0
1168,839,825,0
1169,45,870,0
1170,771,760,0
1171,933,1030,0
1172,789,299,0
1173,554,107,0
1174,936,681,1
1175,95,101,0
1176,1021,11,0
1177,580,714,0
1178,687,631,0
1179,260,671,0
1180,687,574,0
1181,529,753,0
1182,803,663,0
1183,940,661,0
1184,705,509,0
1185,906,582,0
1186,363,409,1
1187,1060,911,0
1188,32,335,0
1189,26,201,1
1190,933,987,0
1191,785,265,0
1192,671,819,0
1193,290,799,0
1194,481,846,0
1195,363,810,0
1196,90,83,0
1197,667,100,0
1198,601,895,0
1199,1002,655,0
1200,650,695,0
1201,284,621,0
1202,949,507,0
1203,683,900,0
1204,965,72,0
1205,293,717,0
1206,687,573,0
1207,664,299,0
1208,690,782,0
1209,1022,115,0
1210,664,300,0
1211,504,558,0
1212,393,434,1
1213,861,858,1
1214,931,1031,1
1215,12,197,0
1216,191,724,0
1217,9,34,0
1218,62,307,0
1219,914,1007,0
1220,842,821,0
1221,779,655,1
1222,347,441,1
1223,848,818,0
1224,464,578,0
1225,487,1000,0
1226,476,1022,0
1227,23,1047,0
1228,508,561,0
1229,649,1083,0
1230,654,558,0
1231,848,824,0
1232,977,400,0
1233,847,694,0
1234,579,663,0
1235,188,868,0
1236,415,384,1
1237,448,732,0
1238,1015,736,0
1239,615,724,0
1240,868,294,0
1241,176,308,0
1242,452,616,0
1243,853,695,0
1244,498,561,0
1245,758,90,1
1246,857,948,0
1247,484,586,0
1248,562,737,0
1249,771,699,0
1250,606,523,0
1251,863,487,0
1252,581,693,0
1253,749,626,0
1254,534,1012,0
1255,651,898,0
1256,990,512,0
1257,364,357,0
1258,889,506,0
1259,142,584,0
1260,93,255,0
1261,268,348,0
1262,955,879,0
1263,268,344,0
1264,145,34,0
1265,985,948,0
1266,1019,81,0
1267,625,734,0
1268,234,495,1
1269,885,908,0
1270,191,883,0
1271,174,700,0
1272,657,639,0
1273,909,408,0
1274,260,435,0
1275,295,489,0
1276,775,914,1
1277,150,196,0
1278,780,110,0
1279,152,635,0
1280,428,665,0
1281,594,724,0
1282,556,597,1
1283,665,633,0
1284,586,205,0
1285,297,917,0
1286,1048,735,1
1287,415,242,0
1288,1018,813,0
1289,209,481,1
1290,482,574,0
1291,256,461,0
1292,630,886,0
1293,345,511,0
1294,1007,318,0
1295,446,732,0
1296,999,638,0
1297,171,618,0
1298,900,1012,0
1299,74,845,0
1300,533,635,0
1301,653,838,0
1302,658,621,0
1303,3,764,0
1304,170,46,0
1305,479,792,0
1306,1013,383,0
1307,840,826,0
1308,917,1068,0
1309,166,829,1
1310,237,14,1
1311,684,983,0
1312,909,974,0
1313,921,1004,0
1314,191,50,0
1315,715,567,0
1316,733,760,0
1317,720,349,0
1318,650,971,0
1319,728,158,0
1320,253,792,0
1321,540,550,0
1322,370,793,0
1323,999,637,0
1324,170,307,0
1325,946,509,0
1326,610,721,1
1327,96,84,0
1328,434,101,0
1329,191,141,0
1330,756,392,0
1331,579,694,0
1332,450,507,0
1333,295,484,0
1334,843,816,0
1335,922,1007,0
1336,308,349,0
1337,16,223,1
1338,941,1017,0
1339,250,516,0
1340,442,505,0
1341,24,92,0
1342,530,298,0
1343,296,917,0
1344,142,299,0
1345,915,1010,0
1346,170,120,0
1347,902,844,0
1348,474,1037,0
1349,42,798,0
1350,1025,0,0
1351,675,891,0
1352,78,846,0
1353,496,611,0
1354,188,873,0
1355,664,637,0
1356,670,814,0
1357,252,351,0
1358,789,635,0
1359,885,573,0
1360,675,840,0
1361,852,817,0
1362,147,141,1
1363,94,89,0
1364,777,638,0
1365,775,650,0
1366,949,605,0
1367,979,572,0
1368,736,1021,0
1369,14,138,0
1370,337,183,0
1371,885,574,0
1372,657,724,0
1373,114,48,0
1374,598,35,0
1375,560,575,0
1376,500,561,0
1377,865,245,0
1378,402,402,0
1379,479,654,0
1380,711,325,0
1381,134,8,0
1382,9,140,0
1383,651,884,1
1384,666,686,0
1385,1028,9,0
1386,999,139,0
1387,249,325,0
1388,946,574,0
1389,1007,316,0
1390,561,734,0
1391,1060,844,0
1392,789,641,0
1393,1056,46,0
1394,280,648,0
1395,919,1010,0
1396,1076,402,0
1397,794,816,0
1398,170,160,1
1399,757,941,0
1400,313,848,0
1401,535,636,0
1402,312,430,0
1403,32,515,0
1404,453,506,0
1405,446,907,1
1406,370,980,0
1407,529,709,0
1408,164,73,1
1409,491,418,0
1410,825,258,0
1411,529,192,0
1412,184,539,0
1413,329,639,0
1414,711,321,0
1415,85,155,1
1416,569,988,0
1417,190,637,0
1418,562,709,0
1419,753,884,0
1420,852,816,0
1421,793,162,0
1422,849,988,0
1423,78,573,0
1424,932,859,0
1425,1051,298,1
1426,590,864,0
1427,1075,569,1
1428,212,877,0
1429,121,128,1
1430,996,1040,1
1431,476,653,0
1432,991,954,0
1433,431,307,0
1434,843,527,0
1435,838,820,0
1436,666,988,0
1437,568,675,0
1438,842,817,0
1439,1011,392,0
1440,999,1075,1
1441,799,1086,0
1442,93,963,0
1443,23,491,1
1444,520,475,0
1445,818,1055,0
1446,394,739,0
1447,940,543,0
1448,919,1006,0
1449,736,840,0
1450,605,523,1
1451,711,789,1
1452,524,575,0
1453,590,650,0
1454,631,716,0
1455,961,6,0
1456,938,173,0
1457,96,366,0
1458,852,818,0
1459,83,284,0
1460,708,887,0
1461,598,528,1
1462,470,506,0
1463,501,561,1
1464,167,52,0
1465,252,982,0
1466,973,400,0
1467,683,1077,0
1468,619,863,1
1469,586,131,0
1470,914,1015,0
1471,771,717,0
1472,1000,632,0
1473,910,1048,0
1474,560,512,0
1475,296,424,0
1476,456,510,1
1477,383,483,0
1478,1046,962,1
1479,933,859,0
1480,899,946,1
1481,370,619,0
1482,582,668,1
1483,71,178,0
1484,916,1010,0
1485,843,818,0
1486,536,578,0
1487,1055,858,0
1488,842,816,0
1489,203,457,0
1490,74,1085,0
1491,987,573,0
1492,726,151,0
1493,380,397,1
1494,682,840,0
1495,1080,81,0
1496,487,880,0
1497,256,179,0
1498,926,934,0
1499,569,999,0
1500,442,23,0
1501,531,594,0
1502,1036,803,0
1503,803,971,0
1504,903,543,0
1505,948,152,0
1506,487,961,0
1507,989,574,0
1508,71,340,0
1509,576,846,0
1510,451,980,1
1511,932,1031,0
1512,574,644,0
1513,269,349,1
1514,643,1075,0
1515,292,366,0
1516,564,709,0
1517,381,464,0
1518,540,953,0
1519,180,536,0
1520,795,676,0
1521,657,619,0
1522,1019,11,0
1523,328,34,0
1524,87,59,0
1525,296,318,0
1526,749,516,0
1527,866,475,0
1528,229,876,0
1529,813,372,0
1530,328,626,0
1531,667,97,0
1532,685,536,0
1533,338,27,0
1534,536,1048,1
1535,839,814,0
1536,463,673,0
1537,682,834,0
1538,506,343,1
1539,790,584,0
1540,737,889,1
1541,93,100,0
1542,649,714,1
1543,923,1004,0
1544,897,944,1
1545,269,346,0
1546,491,475,0
1547,273,363,1
1548,858,556,0
1549,640,70,0
1550,595,630,0
1551,658,265,0
1552,825,631,0
1553,186,107,0
1554,351,145,0
1555,609,686,0
1556,903,152,0
1557,548,192,0
1558,72,76,1
1559,863,503,1
1560,724,737,1
1561,728,42,0
1562,767,694,0
1563,350,846,0
1564,448,1022,0
1565,636,849,0
1566,535,302,0
1567,44,194,1
1568,180,880,0
1569,909,271,0
1570,297,251,0
1571,843,677,0
1572,87,688,0
1573,947,736,0
1574,269,1079,0
1575,328,335,0
1576,370,910,0
1577,225,415,0
1578,749,515,0
1579,825,605,0
1580,587,229,1
1581,192,264,1
1582,657,517,0
1583,568,691,0
1584,825,926,0
1585,705,627,0
1586,612,616,1
1587,1069,288,0
1588,448,1071,0
1589,485,238,0
1590,219,285,1
1591,323,339,1
1592,535,147,0
1593,238,603,0
1594,297,424,1
1595,932,987,0
1596,941,991,0
1597,178,395,0
1598,896,303,0
1599,985,648,0
1600,205,274,0
1601,160,341,0
1602,906,874,0
1603,804,680,0
1604,548,21,0
1605,398,420,1
1606,667,89,0
1607,903,992,0
1608,627,124,0
1609,95,965,0
1610,724,835,0
1611,1011,637,0
1612,860,859,0
1613,37,108,0
1614,365,17,0
1615,961,89,0
1616,933,1031,0
1617,594,301,0
1618,451,508,0
1619,480,582,0
1620,73,870,0
1621,434,255,0
1622,999,335,0
1623,499,843,0
1624,1017,512,0
1625,950,428,0
1626,307,389,0
1627,644,461,0
1628,433,964,0
1629,687,880,0
1630,486,661,0
1631,87,158,0
1632,492,296,1
1633,482,511,0
1634,338,672,0
1635,235,218,1
1636,685,446,0
1637,350,926,0
1638,1060,507,0
